id,Anatomy,Cause,Complication,Diagnosis,Information,Management,Manifestation,OtherEffect,PersonOrg	,Prognosis,Susceptibility,Other,NotDisease
86,0.013698746,0.03604943,0.023922587,0.20465277,0.1533812,0.20191813,0.08506261,0.092311814,0.15986885,0.14749332,0.085682265,0.029145584,0.015538481
87,0.020760536,0.038337678,0.01749261,0.12636347,0.07694854,0.8728137,0.04916381,0.10833919,0.07198321,0.0821743,0.07513058,0.026704742,0.022864912
88,0.012165482,0.034958914,0.020573383,0.054613937,0.08421932,0.16845809,0.0450724,0.13539132,0.054060854,0.31707,0.10932325,0.026355788,0.013309219
89,0.07801131,0.15023777,0.07953758,0.79811436,0.12528242,0.68147075,0.26983002,0.18041725,0.21516092,0.062062904,0.2119064,0.10548742,0.07184731
90,0.023050474,0.04175084,0.019979503,0.3071003,0.081852034,0.6897384,0.056965295,0.09866464,0.1093443,0.055737324,0.11049266,0.032882754,0.019819364
91,0.011150615,0.05055985,0.019859252,0.040569928,0.11617744,0.10849533,0.048909437,0.101970516,0.03674675,0.23761244,0.09843379,0.026809704,0.01100556
92,0.015336013,0.03412486,0.022641256,0.15701416,0.14406526,0.51963043,0.060063604,0.08142838,0.14799836,0.06607666,0.06709066,0.021933172,0.019478306
93,0.023669248,0.17940095,0.029315827,0.04689619,0.11751748,0.10938158,0.12314263,0.13666436,0.03510859,0.15082954,0.088298,0.036236856,0.017882934
94,0.014381964,0.077161595,0.016890723,0.08308239,0.1455141,0.41521457,0.10285196,0.09304478,0.06483361,0.22643238,0.078285575,0.037940864,0.019152323
95,0.031106925,0.06652482,0.043413952,0.5565921,0.16601343,0.28673372,0.17005853,0.122875094,0.26280612,0.07860145,0.12048321,0.066965565,0.037735824
96,0.022267379,0.05383399,0.023379965,0.07958504,0.22958505,0.9466507,0.053387348,0.08920772,0.12488437,0.075682536,0.049213212,0.029429136,0.02898938
97,0.009270536,0.04426397,0.017027102,0.051515523,0.19307622,0.18270852,0.036725666,0.10752565,0.056697264,0.39539632,0.108504914,0.03142489,0.013230401
98,0.04736739,0.35304794,0.039290544,0.13285848,0.088596754,0.81628627,0.24200791,0.20792389,0.044144,0.18203343,0.18318497,0.046299133,0.044158567
99,0.04788928,0.59027,0.05056997,0.080905214,0.23576576,0.09573574,0.13742323,0.13456164,0.051686946,0.07371218,0.20227584,0.050692122,0.039445385
100,0.01878194,0.03724935,0.019536043,0.09034375,0.108065255,0.798616,0.048606157,0.0892404,0.09555301,0.09405251,0.056730147,0.026161604,0.024471384
101,0.031672,0.07524321,0.03873497,0.06819888,0.9286503,0.09447529,0.07840257,0.07701215,0.27357027,0.07286314,0.057518464,0.049259327,0.042153127
102,0.017737744,0.057784487,0.02952244,0.052000094,0.115316,0.2649055,0.06839793,0.18000399,0.056154735,0.7333071,0.14025803,0.049707424,0.022072375
103,0.02248992,0.05946155,0.022177625,0.058686823,0.2034105,0.9521061,0.07269888,0.08173775,0.060434762,0.2652957,0.06246445,0.029433213,0.024943454
104,0.014272043,0.038003955,0.01424176,0.06702787,0.071349315,0.81928426,0.041481968,0.06942122,0.040961556,0.08289093,0.07922552,0.02170484,0.016322235
105,0.014687319,0.062624626,0.015076698,0.06193132,0.24209312,0.5226382,0.08623604,0.068526454,0.0750145,0.1479062,0.051846195,0.0367928,0.018826324
106,0.014124504,0.03684878,0.021771623,0.14128669,0.19493717,0.613937,0.061263584,0.10009902,0.20906682,0.04590946,0.04515276,0.024382547,0.021400608
107,0.022988189,0.21584415,0.02437035,0.0611243,0.3861585,0.23400861,0.10828656,0.106875375,0.06307882,0.046925418,0.05662096,0.036676407,0.022989077
108,0.01628564,0.041970126,0.020561282,0.34742725,0.121169105,0.23898993,0.07072733,0.06149703,0.110957466,0.0684451,0.08803779,0.030726846,0.014928709
109,0.021505883,0.045034856,0.019878276,0.07017499,0.18121895,0.899086,0.04408178,0.06493091,0.073770486,0.049665067,0.055688597,0.03107261,0.02891742
110,0.011568532,0.0355002,0.017756313,0.08672087,0.19007017,0.12962839,0.05100855,0.06838246,0.0752842,0.078585565,0.05079129,0.025290903,0.0111668045
111,0.013338701,0.04306866,0.017466854,0.04869921,0.16555093,0.22391418,0.04158502,0.07451035,0.04870595,0.19030397,0.0989587,0.032038335,0.011315493
112,0.031122932,0.053112425,0.026275972,0.4123647,0.056932606,0.81707376,0.1090174,0.11360552,0.09103596,0.098093964,0.14154214,0.04698164,0.030300263
113,0.009162819,0.028065596,0.01824886,0.110819146,0.14227605,0.09693557,0.045088418,0.07002866,0.08438208,0.11640027,0.103744835,0.02272195,0.011380235
114,0.015519675,0.048242554,0.029325327,0.21059659,0.07658622,0.097477265,0.10947239,0.16718656,0.084285825,0.20015824,0.18763652,0.033917665,0.015240396
115,0.014687319,0.062624626,0.015076698,0.06193132,0.24209312,0.5226382,0.08623604,0.068526454,0.0750145,0.1479062,0.051846195,0.0367928,0.018826324
116,0.011139964,0.034048658,0.016278965,0.061349884,0.21334805,0.4996831,0.027890747,0.08355656,0.11569835,0.14204316,0.07267289,0.023867091,0.01953954
117,0.014382749,0.031547748,0.015512137,0.06712968,0.13621265,0.7620872,0.039666977,0.079822645,0.07366235,0.062287964,0.045667276,0.019994825,0.018269472
118,0.019210342,0.061790027,0.021642154,0.34548476,0.22386748,0.06453725,0.09859574,0.08322514,0.099184535,0.10696673,0.10715572,0.046138126,0.016941894
119,0.037244774,0.08435043,0.04675566,0.6056593,0.10935525,0.78786314,0.21320312,0.21481161,0.15817922,0.20838419,0.25157964,0.086686715,0.048539765
120,0.01585701,0.039241776,0.013554649,0.060981333,0.1414703,0.8585125,0.033124655,0.053548034,0.054932214,0.058257833,0.05065804,0.022540187,0.01591942
121,0.031824607,0.10683599,0.033547714,0.26608616,0.7645725,0.16210234,0.103815705,0.07864859,0.3136625,0.0602146,0.068196654,0.046954237,0.030736892
122,0.01407073,0.035944115,0.01762274,0.12916833,0.09045178,0.5448118,0.048760526,0.09453902,0.088561706,0.09804748,0.1202397,0.02190583,0.018238842
123,0.013297671,0.030331718,0.015399734,0.064884156,0.06580755,0.7950406,0.032610934,0.08900843,0.046922497,0.19116734,0.09039219,0.024272941,0.01422986
124,0.017320072,0.039407253,0.019132875,0.2769456,0.05362519,0.5931646,0.07222397,0.121639185,0.08182864,0.17848845,0.19030078,0.029095633,0.019317925
125,0.009926488,0.032478344,0.022764672,0.06603804,0.21085317,0.04391079,0.026740067,0.06519472,0.10761668,0.12466485,0.16608644,0.020880286,0.010637415
126,0.019633727,0.084829666,0.025874779,0.094626315,0.1335981,0.041621953,0.040440887,0.11908434,0.033408184,0.120746374,0.6327432,0.04015784,0.022946019
127,0.05226969,0.09939684,0.042808488,0.71061003,0.09410962,0.27141565,0.1569414,0.104173884,0.12661712,0.044443462,0.15858242,0.07020687,0.036456347
128,0.029326351,0.07289159,0.032036755,0.4940976,0.1934348,0.103463165,0.12258882,0.08783919,0.14376251,0.039883286,0.086141154,0.043004353,0.020183118
129,0.013061057,0.027626734,0.017160278,0.057874314,0.14261942,0.6681558,0.024775956,0.07686865,0.08369053,0.09648613,0.080006175,0.019742623,0.016744766
130,0.015229795,0.043176144,0.021329217,0.04949648,0.5191615,0.28835306,0.032702014,0.04544814,0.2119092,0.046520345,0.056546457,0.028134417,0.018671323
131,0.013758144,0.03775775,0.012940685,0.06671152,0.09268224,0.8393016,0.050278615,0.0659199,0.0443071,0.09015959,0.062008318,0.024079064,0.0155644575
132,0.026249133,0.20022088,0.027980054,0.04309783,0.11492163,0.12769161,0.11003335,0.14014228,0.03302411,0.15416573,0.09867901,0.03600225,0.02035744
133,0.012176231,0.036228254,0.027193341,0.077218264,0.23457137,0.067231484,0.032428797,0.090127476,0.19044481,0.16552463,0.16914824,0.025587097,0.016095042
134,0.018397251,0.0386436,0.018026624,0.06697275,0.10824753,0.9119774,0.05491186,0.11202531,0.057947718,0.10211149,0.0620443,0.024034519,0.022913778
135,0.013555561,0.048967127,0.01845031,0.12992619,0.19597127,0.060325712,0.05245709,0.07099677,0.06308825,0.043240536,0.11913172,0.02037998,0.009524344
136,0.057433613,0.55924237,0.058329545,0.067770585,0.19826329,0.19549605,0.20455657,0.23234984,0.062001936,0.08669572,0.13166885,0.06412648,0.058661554
137,0.014483651,0.03313062,0.012969586,0.044057235,0.17056291,0.8348565,0.034524865,0.05219144,0.052009877,0.07735416,0.044628266,0.021444222,0.015393113
138,0.024536403,0.13336496,0.045452006,0.05666729,0.2289281,0.062519684,0.07193807,0.19265363,0.041245498,0.5793562,0.33411804,0.047888447,0.03860616
139,0.027254837,0.23780993,0.025746502,0.060142316,0.18679632,0.3336794,0.09887582,0.11310052,0.05093276,0.05088856,0.066995054,0.037650216,0.027318468
140,0.00951638,0.025943683,0.014742896,0.043054733,0.13991703,0.20275083,0.025116524,0.06184288,0.057332326,0.27078983,0.07712023,0.021262689,0.009466602
141,0.015379487,0.03900504,0.016477756,0.10615553,0.10274517,0.8646698,0.043372285,0.10225417,0.07331268,0.112497605,0.074471794,0.02331276,0.020007059
142,0.016584357,0.10586934,0.027661288,0.058885466,0.26241842,0.0836468,0.08659163,0.2048505,0.04633454,0.31735447,0.109144,0.04213083,0.01962195
143,0.014213945,0.030489117,0.024960022,0.21310122,0.19599351,0.46737155,0.064271554,0.070409484,0.1781843,0.096832745,0.07514243,0.02660982,0.020891663
144,0.014687319,0.062624626,0.015076698,0.06193132,0.24209312,0.5226382,0.08623604,0.068526454,0.0750145,0.1479062,0.051846195,0.0367928,0.018826324
145,0.02150466,0.044306047,0.018913608,0.08372074,0.10054751,0.86366546,0.04377743,0.06704826,0.064533934,0.051071633,0.06492816,0.030814104,0.02521876
146,0.022001488,0.03818986,0.024199938,0.22112809,0.040384173,0.73077816,0.08323252,0.1626436,0.055706955,0.2233178,0.15678294,0.034119602,0.022413064
147,0.013166981,0.03210327,0.018078629,0.053988755,0.3238677,0.60177976,0.033899274,0.055671155,0.17982754,0.057222687,0.028581027,0.021520203,0.0166659
148,0.012926884,0.041278858,0.0186538,0.058345683,0.071881354,0.4740025,0.060338154,0.13888933,0.04850915,0.30592322,0.08541518,0.027767854,0.014149659
149,0.016084565,0.07323165,0.022392787,0.05132702,0.29516584,0.62465227,0.09127764,0.10385018,0.19778101,0.05660853,0.027681453,0.02125287,0.022352716
150,0.015369179,0.0542239,0.020189898,0.05751628,0.7426889,0.05043619,0.033974156,0.047034062,0.10082775,0.04571599,0.06023023,0.024636744,0.013666332
151,0.047675315,0.10359379,0.04705804,0.76801354,0.15520994,0.14137822,0.19494605,0.15680636,0.13334192,0.08313777,0.3765724,0.09810683,0.041899912
152,0.01185901,0.055557445,0.021151287,0.08274543,0.2341207,0.09073863,0.07748127,0.13270201,0.06956693,0.08537477,0.07641687,0.023621142,0.01194981
153,0.044524066,0.08831422,0.04324543,0.6615033,0.0974557,0.7672844,0.16099356,0.13454941,0.14997336,0.06489659,0.12063186,0.071880974,0.04241137
154,0.012136269,0.036553666,0.0158726,0.06754417,0.09205105,0.54756546,0.04259842,0.06711127,0.04458254,0.089056656,0.08611786,0.026388617,0.016324593
155,0.024035776,0.06285787,0.0259797,0.095679596,0.098214805,0.9395641,0.0879264,0.116091214,0.0662135,0.11592171,0.08504953,0.034855284,0.035796482
156,0.06760608,0.35216177,0.05305666,0.24640961,0.15732543,0.85661066,0.31926975,0.24945755,0.10791347,0.09432402,0.11362266,0.06258822,0.054452002
157,0.022661166,0.22577603,0.028080983,0.04987142,0.16618507,0.12142268,0.09314481,0.09576082,0.038856916,0.056921013,0.09467403,0.033127327,0.019981917
158,0.018075129,0.17031442,0.023667475,0.05488169,0.14303431,0.10403069,0.08138611,0.13118806,0.04078888,0.11651733,0.08632438,0.033886157,0.016963843
159,0.016253991,0.0673628,0.019311914,0.09370637,0.6228289,0.05542358,0.04039089,0.059165463,0.09245644,0.046324693,0.09016385,0.025243483,0.014622869
160,0.019232731,0.048949853,0.024342665,0.044707704,0.880449,0.06716952,0.03348654,0.04328782,0.12173185,0.038576677,0.051382054,0.028487626,0.018711574
161,0.06078104,0.5705465,0.06933036,0.13103643,0.12752813,0.081739545,0.22177716,0.3055115,0.051001463,0.08623454,0.32934153,0.06778696,0.054503303
162,0.011614023,0.029613072,0.015850188,0.072599806,0.22168536,0.38633516,0.025702875,0.06652969,0.12481214,0.043210223,0.05919952,0.018966326,0.015644604
163,0.015120189,0.03558488,0.013814652,0.05482725,0.15401499,0.84634864,0.030805718,0.05770354,0.06048874,0.061098594,0.046436407,0.022886412,0.017493978
164,0.044694804,0.46573094,0.044875987,0.054372586,0.25265664,0.113239326,0.15184373,0.13566041,0.05418563,0.07900492,0.10871169,0.053398795,0.041026756
165,0.019831024,0.04468727,0.016134258,0.06933882,0.13706613,0.88813967,0.044030063,0.063153304,0.063133895,0.052193586,0.055889204,0.026287137,0.020877523
166,0.011343791,0.040318813,0.021478893,0.09341563,0.15027778,0.059270084,0.063458,0.1438977,0.051628746,0.19512753,0.16714528,0.033084467,0.014100979
167,0.025487252,0.14220594,0.02901093,0.0815888,0.13610256,0.08436658,0.07671446,0.10039626,0.027968649,0.12346146,0.3734833,0.035421964,0.021337295
168,0.012354956,0.032836057,0.013898804,0.05777354,0.2533242,0.6320958,0.026272641,0.048406076,0.06997018,0.0815282,0.03736937,0.021879502,0.013989933
169,0.016341522,0.037898082,0.015693195,0.09713333,0.08016334,0.837616,0.05339667,0.07238786,0.05821107,0.07942294,0.06497546,0.02578054,0.019773053
170,0.011872488,0.029260937,0.018963216,0.15258136,0.13133664,0.11530885,0.063958324,0.06838429,0.093203165,0.115484275,0.081245765,0.024936834,0.010181622
171,0.012297397,0.06585554,0.017894002,0.09989156,0.31002867,0.033336356,0.0531825,0.107689135,0.058234785,0.085004866,0.15789413,0.023684474,0.012528658
172,0.021828568,0.050695073,0.020380747,0.30607936,0.06068193,0.7221071,0.05804396,0.09668749,0.08629785,0.06425812,0.11979359,0.03295469,0.021006014
